model_name,strategy,threshold,precision,recall,f1,f2,average_precision,tn,fp,fn,tp,false_positive_cost,false_negative_cost,total_cost
logistic_regression_balanced,drop_high_missing_median,0.3,0.39578713968957874,0.952,0.5591229444009397,0.7431307243963364,0.7993586922480513,15080,545,18,357,10,500,14450
logistic_regression_balanced,drop_high_missing_median,0.31,0.40044994375703036,0.9493333333333334,0.5632911392405063,0.7450816241105065,0.7993586922480513,15092,533,19,356,10,500,14830
logistic_regression_balanced,drop_high_missing_median,0.32,0.4041095890410959,0.944,0.565947242206235,0.7449494949494949,0.7993586922480513,15103,522,21,354,10,500,15720
logistic_regression_balanced,drop_high_missing_median,0.33,0.4083044982698962,0.944,0.5700483091787439,0.7477820025348543,0.7993586922480513,15112,513,21,354,10,500,15630
logistic_regression_balanced,drop_high_missing_median,0.34,0.4154929577464789,0.944,0.5770171149144254,0.7525510204081632,0.7993586922480513,15127,498,21,354,10,500,15480
logistic_regression_balanced,drop_high_missing_median,0.35,0.4199288256227758,0.944,0.5812807881773399,0.7554417413572343,0.7993586922480513,15136,489,21,354,10,500,15390
logistic_regression_balanced,drop_high_missing_median,0.36,0.427536231884058,0.944,0.5885286783042394,0.7603092783505154,0.7993586922480513,15151,474,21,354,10,500,15240
logistic_regression_balanced,drop_high_missing_median,0.37,0.43118148599269185,0.944,0.5919732441471572,0.7626023265833692,0.7993586922480513,15158,467,21,354,10,500,15170
logistic_regression_balanced,drop_high_missing_median,0.38,0.4381188118811881,0.944,0.5984784446322908,0.766897746967071,0.7993586922480513,15171,454,21,354,10,500,15040
logistic_regression_balanced,drop_high_missing_median,0.39,0.43875,0.936,0.5974468085106382,0.7630434782608696,0.7993586922480513,15176,449,24,351,10,500,16490
logistic_regression_balanced,drop_high_missing_median,0.4,0.44080604534005036,0.9333333333333333,0.5988023952095808,0.7628596338273758,0.7993586922480513,15181,444,25,350,10,500,16940
logistic_regression_balanced,drop_high_missing_median,0.41,0.44699872286079184,0.9333333333333333,0.6044905008635578,0.7665352606219886,0.7993586922480513,15192,433,25,350,10,500,16830
logistic_regression_balanced,drop_high_missing_median,0.42,0.4492939666238768,0.9333333333333333,0.6065857885615251,0.7678806494076349,0.7993586922480513,15196,429,25,350,10,500,16790
logistic_regression_balanced,drop_high_missing_median,0.43,0.4533678756476684,0.9333333333333333,0.6102877070619006,0.7702464788732394,0.7993586922480513,15203,422,25,350,10,500,16720
logistic_regression_balanced,drop_high_missing_median,0.44,0.4568062827225131,0.9306666666666666,0.6128182616330115,0.7707597173144877,0.7993586922480513,15210,415,26,349,10,500,17150
logistic_regression_balanced,drop_high_missing_median,0.45,0.4604221635883905,0.9306666666666666,0.6160635481023831,0.7728077945084145,0.7993586922480513,15216,409,26,349,10,500,17090
logistic_regression_balanced,drop_high_missing_median,0.46,0.46524064171123,0.928,0.6197684772929652,0.7740213523131673,0.7993586922480513,15225,400,27,348,10,500,17500
logistic_regression_balanced,drop_high_missing_median,0.47,0.46963562753036436,0.928,0.6236559139784946,0.7764390896921017,0.7993586922480513,15232,393,27,348,10,500,17430
logistic_regression_balanced,drop_high_missing_median,0.48,0.47606019151846785,0.928,0.6292947558770343,0.7799193186911699,0.7993586922480513,15242,383,27,348,10,500,17330
logistic_regression_balanced,drop_high_missing_median,0.49,0.4786795048143054,0.928,0.631578947368421,0.7813201616524472,0.7993586922480513,15246,379,27,348,10,500,17290
logistic_regression_balanced,drop_high_missing_median,0.5,0.4860335195530726,0.928,0.6379468377635197,0.7851985559566786,0.7993586922480513,15257,368,27,348,10,500,17180
logistic_regression_balanced,drop_high_missing_median,0.51,0.48801128349788436,0.9226666666666666,0.6383763837638377,0.7831598008148484,0.7993586922480513,15262,363,29,346,10,500,18130
logistic_regression_balanced,drop_high_missing_median,0.52,0.49358059914407987,0.9226666666666666,0.6431226765799256,0.7860063607451159,0.7993586922480513,15270,355,29,346,10,500,18050
logistic_regression_balanced,drop_high_missing_median,0.53,0.49570200573065903,0.9226666666666666,0.6449207828518173,0.7870791628753412,0.7993586922480513,15273,352,29,346,10,500,18020
logistic_regression_balanced,drop_high_missing_median,0.54,0.5,0.9226666666666666,0.6485473289597001,0.7892335766423357,0.7993586922480513,15279,346,29,346,10,500,17960
logistic_regression_balanced,drop_high_missing_median,0.55,0.5051244509516838,0.92,0.6521739130434783,0.7901969766376546,0.7993586922480513,15287,338,30,345,10,500,18380
logistic_regression_balanced,drop_high_missing_median,0.56,0.5081240768094535,0.9173333333333333,0.6539923954372624,0.7900780891134589,0.7993586922480513,15292,333,31,344,10,500,18830
logistic_regression_balanced,drop_high_missing_median,0.57,0.5119047619047619,0.9173333333333333,0.6571155682903533,0.7918968692449355,0.7993586922480513,15297,328,31,344,10,500,18780
logistic_regression_balanced,drop_high_missing_median,0.58,0.5172932330827068,0.9173333333333333,0.6615384615384615,0.7944572748267898,0.7993586922480513,15304,321,31,344,10,500,18710
logistic_regression_balanced,drop_high_missing_median,0.59,0.5236641221374045,0.9146666666666666,0.6660194174757281,0.7958236658932715,0.7993586922480513,15313,312,32,343,10,500,19120
logistic_regression_balanced,drop_high_missing_median,0.6,0.529320987654321,0.9146666666666666,0.6705767350928641,0.7984171322160148,0.7993586922480513,15320,305,32,343,10,500,19050
logistic_regression_balanced,drop_high_missing_median,0.61,0.5334370139968896,0.9146666666666666,0.6738703339882122,0.8002799813345777,0.7993586922480513,15325,300,32,343,10,500,19000
logistic_regression_balanced,drop_high_missing_median,0.62,0.5402843601895735,0.912,0.6785714285714286,0.8016877637130801,0.7993586922480513,15334,291,33,342,10,500,19410
logistic_regression_balanced,drop_high_missing_median,0.63,0.543859649122807,0.9093333333333333,0.6806387225548902,0.8015984955336154,0.7993586922480513,15339,286,34,341,10,500,19860
logistic_regression_balanced,drop_high_missing_median,0.64,0.5457463884430177,0.9066666666666666,0.6813627254509018,0.8007536504945831,0.7993586922480513,15342,283,35,340,10,500,20330
logistic_regression_balanced,drop_high_missing_median,0.65,0.5492730210016155,0.9066666666666666,0.6841046277665996,0.8022652194431336,0.7993586922480513,15346,279,35,340,10,500,20290
logistic_regression_balanced,drop_high_missing_median,0.66,0.551948051948052,0.9066666666666666,0.686175580221998,0.8034026465028355,0.7993586922480513,15349,276,35,340,10,500,20260
logistic_regression_balanced,drop_high_missing_median,0.67,0.5533661740558292,0.8986666666666666,0.6849593495934959,0.7989568515884305,0.7993586922480513,15353,272,38,337,10,500,21720
logistic_regression_balanced,drop_high_missing_median,0.68,0.5616666666666666,0.8986666666666666,0.6912820512820513,0.8023809523809524,0.7993586922480513,15362,263,38,337,10,500,21630
logistic_regression_balanced,drop_high_missing_median,0.69,0.5644891122278057,0.8986666666666666,0.6934156378600823,0.8035288507391511,0.7993586922480513,15365,260,38,337,10,500,21600
logistic_regression_balanced,drop_high_missing_median,0.7,0.5668358714043993,0.8933333333333333,0.6935817805383023,0.8010521281683405,0.7993586922480513,15369,256,40,335,10,500,22560
logistic_regression_balanced,drop_high_missing_median,0.71,0.568760611205433,0.8933333333333333,0.6950207468879668,0.8018190521780756,0.7993586922480513,15371,254,40,335,10,500,22540
logistic_regression_balanced,drop_high_missing_median,0.72,0.5756013745704467,0.8933333333333333,0.7001044932079414,0.8045148895292987,0.7993586922480513,15378,247,40,335,10,500,22470
logistic_regression_balanced,drop_high_missing_median,0.73,0.5748709122203098,0.8906666666666667,0.698744769874477,0.802498798654493,0.7993586922480513,15378,247,41,334,10,500,22970
logistic_regression_balanced,drop_high_missing_median,0.74,0.5758620689655173,0.8906666666666667,0.6994764397905759,0.8028846153846154,0.7993586922480513,15379,246,41,334,10,500,22960
logistic_regression_balanced,drop_high_missing_median,0.75,0.5791304347826087,0.888,0.7010526315789474,0.8024096385542169,0.7993586922480513,15383,242,42,333,10,500,23420
logistic_regression_balanced,drop_high_missing_median,0.76,0.5817223198594025,0.8826666666666667,0.701271186440678,0.7999033349444176,0.7993586922480513,15387,238,44,331,10,500,24380
logistic_regression_balanced,drop_high_missing_median,0.77,0.5861456483126111,0.88,0.7036247334754797,0.7998061076102763,0.7993586922480513,15392,233,45,330,10,500,24830
logistic_regression_balanced,drop_high_missing_median,0.78,0.593128390596745,0.8746666666666667,0.7068965517241379,0.7988309790550414,0.7993586922480513,15400,225,47,328,10,500,25750
logistic_regression_balanced,drop_high_missing_median,0.79,0.5959780621572212,0.8693333333333333,0.7071583514099783,0.7962872496336102,0.7993586922480513,15404,221,49,326,10,500,26710
logistic_regression_balanced,drop_high_missing_median,0.8,0.5977859778597786,0.864,0.7066521264994547,0.7933398628795298,0.7993586922480513,15407,218,51,324,10,500,27680
logistic_regression_balanced,drop_high_missing_median,0.81,0.6044776119402985,0.864,0.7113062568605928,0.7956777996070727,0.7993586922480513,15413,212,51,324,10,500,27620
logistic_regression_balanced,drop_high_missing_median,0.82,0.608286252354049,0.8613333333333333,0.7130242825607064,0.7951747907434761,0.7993586922480513,15417,208,52,323,10,500,28080
logistic_regression_balanced,drop_high_missing_median,0.83,0.6110056925996205,0.8586666666666667,0.7139689578713969,0.7942772570300938,0.7993586922480513,15420,205,53,322,10,500,28550
logistic_regression_balanced,drop_high_missing_median,0.84,0.6149425287356322,0.856,0.7157190635451505,0.7937685459940653,0.7993586922480513,15424,201,54,321,10,500,29010
logistic_regression_balanced,drop_high_missing_median,0.85,0.6213592233009708,0.8533333333333334,0.7191011235955056,0.794044665012407,0.7993586922480513,15430,195,55,320,10,500,29450
logistic_regression_balanced,drop_high_missing_median,0.86,0.6235294117647059,0.848,0.7186440677966102,0.7910447761194029,0.7993586922480513,15433,192,57,318,10,500,30420
logistic_regression_balanced,drop_high_missing_median,0.87,0.634,0.8453333333333334,0.7245714285714285,0.7925,0.7993586922480513,15442,183,58,317,10,500,30830
logistic_regression_balanced,drop_high_missing_median,0.88,0.6389452332657201,0.84,0.7258064516129032,0.7902659307576518,0.7993586922480513,15447,178,60,315,10,500,31780
logistic_regression_balanced,drop_high_missing_median,0.89,0.6419753086419753,0.832,0.7247386759581882,0.7854984894259819,0.7993586922480513,15451,174,63,312,10,500,33240
logistic_regression_balanced,drop_high_missing_median,0.9,0.64375,0.824,0.7228070175438597,0.7803030303030303,0.7993586922480513,15454,171,66,309,10,500,34710
logistic_regression_balanced,drop_high_missing_median,0.91,0.6442105263157895,0.816,0.72,0.7746835443037975,0.7993586922480513,15456,169,69,306,10,500,36190
logistic_regression_balanced,drop_high_missing_median,0.92,0.6538461538461539,0.816,0.7259786476868327,0.7774390243902439,0.7993586922480513,15463,162,69,306,10,500,36120
logistic_regression_balanced,drop_high_missing_median,0.93,0.6559139784946236,0.8133333333333334,0.7261904761904762,0.7760814249363868,0.7993586922480513,15465,160,70,305,10,500,36600
logistic_regression_balanced,drop_high_missing_median,0.94,0.6593406593406593,0.8,0.7228915662650602,0.7672634271099744,0.7993586922480513,15470,155,75,300,10,500,39050
logistic_regression_balanced,drop_high_missing_median,0.95,0.6756756756756757,0.8,0.7326007326007326,0.7716049382716049,0.7993586922480513,15481,144,75,300,10,500,38940
logistic_regression_balanced,drop_high_missing_median,0.96,0.6866359447004609,0.7946666666666666,0.7367119901112484,0.7704239917269907,0.7993586922480513,15489,136,77,298,10,500,39860
logistic_regression_balanced,drop_high_missing_median,0.97,0.6983372921615202,0.784,0.7386934673366834,0.7652264445601249,0.7993586922480513,15498,127,81,294,10,500,41770
logistic_regression_balanced,drop_high_missing_median,0.98,0.7142857142857143,0.7733333333333333,0.7426376440460948,0.7607555089192025,0.7993586922480513,15509,116,85,290,10,500,43660
logistic_regression_balanced,drop_high_missing_median,0.99,0.75,0.736,0.7429340511440108,0.7387580299785867,0.7993586922480513,15533,92,99,276,10,500,50420
logistic_regression_balanced,median_all,0.01,0.02566414649372269,0.9866666666666667,0.050027041644131964,0.11622793239932148,0.7981958109207741,1578,14047,5,370,10,500,142970
logistic_regression_balanced,median_all,0.02,0.032746260731038146,0.9866666666666667,0.06338872708583176,0.1445425423861239,0.7981958109207741,4696,10929,5,370,10,500,111790
logistic_regression_balanced,median_all,0.03,0.058786145535430566,0.9866666666666667,0.11096116359274254,0.23736207338978701,0.7981958109207741,9701,5924,5,370,10,500,61740
logistic_regression_balanced,median_all,0.04,0.08026974113552317,0.984,0.14843121480289623,0.30260783992127277,0.7981958109207741,11397,4228,6,369,10,500,45280
logistic_regression_balanced,median_all,0.05,0.10655501010684378,0.984,0.19228764981761334,0.37175095708240985,0.7981958109207741,12531,3094,6,369,10,500,33940
logistic_regression_balanced,median_all,0.06,0.13596168017686072,0.984,0.2389122693428294,0.43782629330802086,0.7981958109207741,13280,2345,6,369,10,500,26450
logistic_regression_balanced,median_all,0.07,0.16195939982347748,0.9786666666666667,0.27792502839833394,0.4872543813064259,0.7981958109207741,13726,1899,8,367,10,500,22990
logistic_regression_balanced,median_all,0.08,0.17984189723320157,0.9706666666666667,0.3034597749062109,0.5164585698070374,0.7981958109207741,13965,1660,11,364,10,500,22100
logistic_regression_balanced,median_all,0.09,0.19696969696969696,0.9706666666666667,0.32748538011695905,0.5436081242532855,0.7981958109207741,14141,1484,11,364,10,500,20340
logistic_regression_balanced,median_all,0.1,0.21336459554513482,0.9706666666666667,0.3498318116290245,0.5676855895196506,0.7981958109207741,14283,1342,11,364,10,500,18920
logistic_regression_balanced,median_all,0.11,0.22921914357682618,0.9706666666666667,0.3708609271523179,0.5893782383419689,0.7981958109207741,14401,1224,11,364,10,500,17740
logistic_regression_balanced,median_all,0.12,0.23925974884335757,0.9653333333333334,0.3834745762711864,0.6007301692665118,0.7981958109207741,14474,1151,13,362,10,500,18010
logistic_regression_balanced,median_all,0.13,0.25226480836236936,0.9653333333333334,0.4,0.616695059625213,0.7981958109207741,14552,1073,13,362,10,500,17230
logistic_regression_balanced,median_all,0.14,0.26289034132171385,0.9653333333333334,0.4132420091324201,0.6291275634341328,0.7981958109207741,14610,1015,13,362,10,500,16650
logistic_regression_balanced,median_all,0.15,0.273620559334845,0.9653333333333334,0.42638398115429915,0.6411618845200142,0.7981958109207741,14664,961,13,362,10,500,16110
logistic_regression_balanced,median_all,0.16,0.2854889589905363,0.9653333333333334,0.44065733414485697,0.6539017341040463,0.7981958109207741,14719,906,13,362,10,500,15560
logistic_regression_balanced,median_all,0.17,0.29454841334418225,0.9653333333333334,0.4513715710723192,0.6632466104800293,0.7981958109207741,14758,867,13,362,10,500,15170
logistic_regression_balanced,median_all,0.18,0.30387205387205385,0.9626666666666667,0.4619321817018554,0.6715029761904762,0.7981958109207741,14798,827,14,361,10,500,15270
logistic_regression_balanced,median_all,0.19,0.31082251082251083,0.9573333333333334,0.469281045751634,0.6760828625235404,0.7981958109207741,14829,796,16,359,10,500,15960
logistic_regression_balanced,median_all,0.2,0.3196794300979519,0.9573333333333334,0.47930574098798395,0.6843309187952726,0.7981958109207741,14861,764,16,359,10,500,15640
logistic_regression_balanced,median_all,0.21,0.3287419651056015,0.9546666666666667,0.4890710382513661,0.6913866357667053,0.7981958109207741,14894,731,17,358,10,500,15810
logistic_regression_balanced,median_all,0.22,0.33773584905660375,0.9546666666666667,0.4989547038327526,0.69921875,0.7981958109207741,14923,702,17,358,10,500,15520
logistic_regression_balanced,median_all,0.23,0.34689922480620156,0.9546666666666667,0.5088841506751954,0.7069510268562401,0.7981958109207741,14951,674,17,358,10,500,15240
logistic_regression_balanced,median_all,0.24,0.3555114200595829,0.9546666666666667,0.5180897250361794,0.7140007977662545,0.7981958109207741,14976,649,17,358,10,500,14990
logistic_regression_balanced,median_all,0.25,0.3638211382113821,0.9546666666666667,0.5268579838116262,0.7206119162640902,0.7981958109207741,14999,626,17,358,10,500,14760
logistic_regression_balanced,median_all,0.26,0.3689119170984456,0.9493333333333334,0.5313432835820896,0.7221095334685599,0.7981958109207741,15016,609,19,356,10,500,15590
logistic_regression_balanced,median_all,0.27,0.37513171759747105,0.9493333333333334,0.5377643504531722,0.726827276439363,0.7981958109207741,15032,593,19,356,10,500,15430
logistic_regression_balanced,median_all,0.28,0.38238453276047263,0.9493333333333334,0.5451761102603369,0.7322089675030852,0.7981958109207741,15050,575,19,356,10,500,15250
logistic_regression_balanced,median_all,0.29,0.388646288209607,0.9493333333333334,0.5515104570100697,0.7367549668874173,0.7981958109207741,15065,560,19,356,10,500,15100
logistic_regression_balanced,median_all,0.3,0.39183222958057395,0.9466666666666667,0.5542544886807181,0.7377389858686617,0.7981958109207741,15074,551,20,355,10,500,15510
logistic_regression_balanced,median_all,0.31,0.398876404494382,0.9466666666666667,0.5612648221343873,0.7426778242677824,0.7981958109207741,15090,535,20,355,10,500,15350
logistic_regression_balanced,median_all,0.32,0.40249433106575966,0.9466666666666667,0.5648369132856006,0.7451721242653233,0.7981958109207741,15098,527,20,355,10,500,15270
logistic_regression_balanced,median_all,0.33,0.40757749712973596,0.9466666666666667,0.5698234349919743,0.7486292703500632,0.7981958109207741,15109,516,20,355,10,500,15160
logistic_regression_balanced,median_all,0.34,0.41040462427745666,0.9466666666666667,0.5725806451612904,0.7505285412262156,0.7981958109207741,15115,510,20,355,10,500,15100
logistic_regression_balanced,median_all,0.35,0.41598119858989424,0.944,0.5774877650897227,0.7528711186729051,0.7981958109207741,15128,497,21,354,10,500,15470
logistic_regression_balanced,median_all,0.36,0.4244604316546763,0.944,0.5856079404466501,0.7583547557840618,0.7981958109207741,15145,480,21,354,10,500,15300
logistic_regression_balanced,median_all,0.37,0.4261501210653753,0.9386666666666666,0.5861781848459617,0.7566638005159071,0.7981958109207741,15151,474,23,352,10,500,16240
logistic_regression_balanced,median_all,0.38,0.43226600985221675,0.936,0.5914069081718618,0.759083044982699,0.7981958109207741,15164,461,24,351,10,500,16610
logistic_regression_balanced,median_all,0.39,0.43532338308457713,0.9333333333333333,0.5937234944868532,0.7595486111111112,0.7981958109207741,15171,454,25,350,10,500,17040
logistic_regression_balanced,median_all,0.4,0.43914680050188204,0.9333333333333333,0.5972696245733788,0.761863299956465,0.7981958109207741,15178,447,25,350,10,500,16970
logistic_regression_balanced,median_all,0.41,0.44416243654822335,0.9333333333333333,0.6018916595012898,0.7648601398601399,0.7981958109207741,15187,438,25,350,10,500,16880
logistic_regression_balanced,median_all,0.42,0.44814340588988477,0.9333333333333333,0.6055363321799307,0.7672073651907059,0.7981958109207741,15194,431,25,350,10,500,16810
logistic_regression_balanced,median_all,0.43,0.45161290322580644,0.9333333333333333,0.6086956521739131,0.7692307692307693,0.7981958109207741,15200,425,25,350,10,500,16750
logistic_regression_balanced,median_all,0.44,0.45324675324675323,0.9306666666666666,0.6096069868995633,0.7687224669603524,0.7981958109207741,15204,421,26,349,10,500,17210
logistic_regression_balanced,median_all,0.45,0.4566929133858268,0.928,0.6121372031662269,0.7692307692307693,0.7981958109207741,15211,414,27,348,10,500,17640
logistic_regression_balanced,median_all,0.46,0.4633821571238349,0.928,0.6181172291296625,0.7729897823189693,0.7981958109207741,15222,403,27,348,10,500,17530
logistic_regression_balanced,median_all,0.47,0.4702702702702703,0.928,0.6242152466367713,0.7767857142857143,0.7981958109207741,15233,392,27,348,10,500,17420
logistic_regression_balanced,median_all,0.48,0.4746922024623803,0.9253333333333333,0.6274864376130199,0.7776781712236666,0.7981958109207741,15241,384,28,347,10,500,17840
logistic_regression_balanced,median_all,0.49,0.47796143250688705,0.9253333333333333,0.6303360581289736,0.7794249775381851,0.7981958109207741,15246,379,28,347,10,500,17790
logistic_regression_balanced,median_all,0.5,0.4818941504178273,0.9226666666666666,0.6331198536139067,0.7799819657348963,0.7981958109207741,15253,372,29,346,10,500,18220
logistic_regression_balanced,median_all,0.51,0.48523206751054854,0.92,0.6353591160220995,0.7801899592944369,0.7981958109207741,15259,366,30,345,10,500,18660
logistic_regression_balanced,median_all,0.52,0.49072753209700426,0.9173333333333333,0.6394052044609665,0.781462971376647,0.7981958109207741,15268,357,31,344,10,500,19070
logistic_regression_balanced,median_all,0.53,0.4942528735632184,0.9173333333333333,0.642390289449113,0.7832422586520947,0.7981958109207741,15273,352,31,344,10,500,19020
logistic_regression_balanced,median_all,0.54,0.5,0.9173333333333333,0.6472248353715898,0.7861060329067642,0.7981958109207741,15281,344,31,344,10,500,18940
logistic_regression_balanced,median_all,0.55,0.5073746312684366,0.9173333333333333,0.6533713200379867,0.7897153351698806,0.7981958109207741,15291,334,31,344,10,500,18840
logistic_regression_balanced,median_all,0.56,0.5096296296296297,0.9173333333333333,0.6552380952380953,0.7908045977011494,0.7981958109207741,15294,331,31,344,10,500,18810
logistic_regression_balanced,median_all,0.57,0.5157421289355323,0.9173333333333333,0.6602687140115163,0.7937240424550069,0.7981958109207741,15302,323,31,344,10,500,18730
logistic_regression_balanced,median_all,0.58,0.5196374622356495,0.9173333333333333,0.6634522661523626,0.7955596669750231,0.7981958109207741,15307,318,31,344,10,500,18680
logistic_regression_balanced,median_all,0.59,0.5227963525835866,0.9173333333333333,0.6660212971926428,0.7970342910101946,0.7981958109207741,15311,314,31,344,10,500,18640
logistic_regression_balanced,median_all,0.6,0.5244648318042814,0.9146666666666666,0.6666666666666666,0.7961931290622098,0.7981958109207741,15314,311,32,343,10,500,19110
logistic_regression_balanced,median_all,0.61,0.5276923076923077,0.9146666666666666,0.6692682926829269,0.7976744186046512,0.7981958109207741,15318,307,32,343,10,500,19070
logistic_regression_balanced,median_all,0.62,0.531055900621118,0.912,0.6712463199214916,0.7975746268656716,0.7981958109207741,15323,302,33,342,10,500,19520
logistic_regression_balanced,median_all,0.63,0.5336463223787168,0.9093333333333333,0.6725838264299803,0.7971014492753623,0.7981958109207741,15327,298,34,341,10,500,19980
logistic_regression_balanced,median_all,0.64,0.5388272583201268,0.9066666666666666,0.6759443339960238,0.7977475363679024,0.7981958109207741,15334,291,35,340,10,500,20410
logistic_regression_balanced,median_all,0.65,0.545016077170418,0.904,0.6800401203610833,0.7987747408105561,0.7981958109207741,15342,283,36,339,10,500,20830
logistic_regression_balanced,median_all,0.66,0.5494327390599676,0.904,0.6834677419354839,0.8006613131790269,0.7981958109207741,15347,278,36,339,10,500,20780
logistic_regression_balanced,median_all,0.67,0.5522875816993464,0.9013333333333333,0.684903748733536,0.8001893939393939,0.7981958109207741,15351,274,37,338,10,500,21240
logistic_regression_balanced,median_all,0.68,0.5588723051409619,0.8986666666666666,0.689161554192229,0.8012363290537328,0.7981958109207741,15359,266,38,337,10,500,21660
logistic_regression_balanced,median_all,0.69,0.5644891122278057,0.8986666666666666,0.6934156378600823,0.8035288507391511,0.7981958109207741,15365,260,38,337,10,500,21600
logistic_regression_balanced,median_all,0.7,0.5666104553119731,0.896,0.6942148760330579,0.802675585284281,0.7981958109207741,15368,257,39,336,10,500,22070
logistic_regression_balanced,median_all,0.71,0.5661016949152542,0.8906666666666667,0.6922279792746114,0.7990430622009569,0.7981958109207741,15369,256,41,334,10,500,23060
logistic_regression_balanced,median_all,0.72,0.5672913117546848,0.888,0.6923076923076923,0.7977958792525156,0.7981958109207741,15371,254,42,333,10,500,23540
logistic_regression_balanced,median_all,0.73,0.5711835334476844,0.888,0.6951983298538622,0.799327892462794,0.7981958109207741,15375,250,42,333,10,500,23500
logistic_regression_balanced,median_all,0.74,0.5753899480069324,0.8853333333333333,0.6974789915966386,0.7992296581608088,0.7981958109207741,15380,245,43,332,10,500,23950
logistic_regression_balanced,median_all,0.75,0.5786713286713286,0.8826666666666667,0.6990496304118268,0.7987451737451737,0.7981958109207741,15384,241,44,331,10,500,24410
logistic_regression_balanced,median_all,0.76,0.5858407079646017,0.8826666666666667,0.7042553191489361,0.801452784503632,0.7981958109207741,15391,234,44,331,10,500,24340
logistic_regression_balanced,median_all,0.77,0.5882352941176471,0.88,0.7051282051282052,0.8005822416302766,0.7981958109207741,15394,231,45,330,10,500,24810
logistic_regression_balanced,median_all,0.78,0.5905797101449275,0.8693333333333333,0.703344120819849,0.7943469785575049,0.7981958109207741,15399,226,49,326,10,500,26760
logistic_regression_balanced,median_all,0.79,0.5944954128440367,0.864,0.7043478260869566,0.7921760391198044,0.7981958109207741,15404,221,51,324,10,500,27710
logistic_regression_balanced,median_all,0.8,0.5966542750929368,0.856,0.7031763417305587,0.7875368007850834,0.7981958109207741,15408,217,54,321,10,500,29170
logistic_regression_balanced,median_all,0.81,0.6022514071294559,0.856,0.7070484581497798,0.7894736842105263,0.7981958109207741,15413,212,54,321,10,500,29120
logistic_regression_balanced,median_all,0.82,0.6072106261859582,0.8533333333333334,0.7095343680709535,0.7893438579181056,0.7981958109207741,15418,207,55,320,10,500,29570
logistic_regression_balanced,median_all,0.83,0.6106870229007634,0.8533333333333334,0.7119021134593994,0.7905138339920948,0.7981958109207741,15421,204,55,320,10,500,29540
logistic_regression_balanced,median_all,0.84,0.6130268199233716,0.8533333333333334,0.7134894091415831,0.7912957467853611,0.7981958109207741,15423,202,55,320,10,500,29520
logistic_regression_balanced,median_all,0.85,0.6198830409356725,0.848,0.7162162162162162,0.789865871833085,0.7981958109207741,15430,195,57,318,10,500,30450
logistic_regression_balanced,median_all,0.86,0.6259842519685039,0.848,0.7202718006795017,0.7918326693227091,0.7981958109207741,15435,190,57,318,10,500,30400
logistic_regression_balanced,median_all,0.87,0.626984126984127,0.8426666666666667,0.7189988623435722,0.7884231536926147,0.7981958109207741,15437,188,59,316,10,500,31380
logistic_regression_balanced,median_all,0.88,0.6323232323232323,0.8346666666666667,0.7195402298850575,0.7844611528822055,0.7981958109207741,15443,182,62,313,10,500,32820
logistic_regression_balanced,median_all,0.89,0.6361788617886179,0.8346666666666667,0.7220299884659747,0.7856425702811245,0.7981958109207741,15446,179,62,313,10,500,32790
logistic_regression_balanced,median_all,0.9,0.6378600823045267,0.8266666666666667,0.7200929152148664,0.7804632426988922,0.7981958109207741,15449,176,65,310,10,500,34260
logistic_regression_balanced,median_all,0.91,0.6444906444906445,0.8266666666666667,0.7242990654205608,0.7824331145885917,0.7981958109207741,15454,171,65,310,10,500,34210
logistic_regression_balanced,median_all,0.92,0.6484210526315789,0.8213333333333334,0.7247058823529412,0.779746835443038,0.7981958109207741,15458,167,67,308,10,500,35170
logistic_regression_balanced,median_all,0.93,0.6609442060085837,0.8213333333333334,0.7324613555291319,0.7833163784333672,0.7981958109207741,15467,158,67,308,10,500,35080
logistic_regression_balanced,median_all,0.94,0.6630196936542669,0.808,0.7283653846153846,0.774144098109351,0.7981958109207741,15471,154,72,303,10,500,37540
logistic_regression_balanced,median_all,0.95,0.6711111111111111,0.8053333333333333,0.7321212121212122,0.7743589743589744,0.7981958109207741,15477,148,73,302,10,500,37980
logistic_regression_balanced,median_all,0.96,0.6850574712643678,0.7946666666666666,0.7358024691358025,0.7700258397932817,0.7981958109207741,15488,137,77,298,10,500,39870
logistic_regression_balanced,median_all,0.97,0.6992840095465394,0.7813333333333333,0.7380352644836272,0.7634184471078687,0.7981958109207741,15499,126,82,293,10,500,42260
logistic_regression_balanced,median_all,0.98,0.7185185185185186,0.776,0.7461538461538462,0.7637795275590551,0.7981958109207741,15511,114,84,291,10,500,43140
logistic_regression_balanced,median_all,0.99,0.7493188010899182,0.7333333333333333,0.7412398921832885,0.7364756293519015,0.7981958109207741,15533,92,100,275,10,500,50920
random_forest_balanced,drop_high_missing_median,0.01,0.2455562870309414,0.9946666666666667,0.3938753959873284,0.6177542232527327,0.8830359480239052,14479,1146,2,373,10,500,12460
random_forest_balanced,drop_high_missing_median,0.02,0.3403669724770642,0.9893333333333333,0.5064846416382253,0.7162162162162162,0.8830359480239052,14906,719,4,371,10,500,9190
random_forest_balanced,drop_high_missing_median,0.03,0.395048439181916,0.9786666666666667,0.5628834355828221,0.7554549197200494,0.8830359480239052,15063,562,8,367,10,500,9620
random_forest_balanced,drop_high_missing_median,0.04,0.4445812807881773,0.9626666666666667,0.6082561078348778,0.7807093425605537,0.8830359480239052,15174,451,14,361,10,500,11510
